id,total_validators,p_active_slots,p_created_blocks,non_empty_block,empty_block,vanilla_blocks,a_active_epochs,a_attested_epochs,a_attested_source,a_attested_target,a_attested_head,inc_distance,sync_rate,block_reward,validation_reward,total_reward,proposal_effectiveness,correctness,attestation_rate,att_effectiveness,effectiveness,partition_date
RockLogic GmbH,8558,64,64,64,0,1,1925550,1922782,1921852,1921276.0,1846494,1.0446200932465581,96.96011980296299,2.817609312102161,22.321369690000825,25.138979002103,1.0,0.9849345208728242,0.9985624886396095,0.9415084705609738,0.9634427941006086,2024-02-04
Staking Facilities,8400,48,48,48,0,0,1890000,1888618,1887551,1886593.0,1845291,1.0308952647825393,96.18451366262406,2.1709460856826395,21.25506604199942,23.42601212768196,1.0,0.9910820105820106,0.9992687830687831,0.960676946017943,0.9754230912612143,2024-02-05
network,925371,7200,7123,7104,0,807,207750768,206595695,206690325,206743273.0,201660507,1.037928187285726,96.77222094480668,451.9694969607887,2396.6057221097626,2848.5752190609815,0.9866666666666667,0.9869102786341244,0.9944401023826781,0.945559789732606,0.9609748685828787,2024-02-05
Prysm Team at Offchain Labs,10001,76,76,75,0,66,2250225,2250030,2247648,2248840.0,2207459,1.0292980372132667,99.17587651785715,1.7064570465926185,26.423001405998004,28.12945845259156,0.9868421052631579,0.9930780255307803,0.9999133419991334,0.964727349585569,0.9730203829646649,2024-02-05
Numic,7033,40,40,40,0,0,1582425,1582260,1580032,1579754.0,1547044,1.0338127891538205,97.94663990322586,1.6770108217060988,17.565484620000035,19.24249544170448,1.0,0.9914803755838876,0.9998957296554339,0.9589521468339937,0.9743450917712461,2024-02-05
stakefish,8490,81,81,80,0,8,1910250,1909332,1907548,1907486.0,1861973,1.033161573282281,95.52788581925928,5.980734679672537,22.63596571899935,28.616700398669405,0.9876543209876543,0.9906219953758234,0.9995194346289753,0.958365044107716,0.9693485229376928,2024-02-05
RockawayX Infra,7033,57,56,56,0,2,1582425,1581457,1580198,1580281.0,1556419,1.0309788536667666,99.52426713333334,2.154033461891269,18.260349426998545,20.414382888892945,0.9824561403508771,0.9936011711982137,0.9993882806452122,0.9631559004330537,0.9703934904022375,2024-02-05
Gateway.fm AS,500,1,1,1,0,0,112500,112130,112127,111990.0,106412,1.0559635801042087,,0.033813885160071645,1.1299897409999977,1.163803626160069,1.0,0.9793451851851852,0.9967111111111111,0.924391945024196,0.9527449656401225,2024-02-05
Allnodes,8916,64,64,64,0,1,2006100,2005901,2003484,2004976.0,1971704,1.0301451627616462,99.36280139589444,2.1289295366153906,22.922592485999314,25.051522022613376,1.0,0.9936633268530981,0.9999008025522157,0.9644900484932988,0.9778062803083117,2024-02-05
Blockdaemon,10001,72,72,72,0,1,2250225,2248317,2246493,2247188.0,2194111,1.0360703443488406,96.48708329842933,2.2440727004723646,25.850000813998168,28.0940735144696,1.0,0.9906849315068493,0.9991520847915208,0.9553838888311399,0.9721149305194624,2024-02-05
Develp GmbH,100,1,1,1,0,0,22500,22494,22460,22496.0,22137,1.0341777777777774,,0.01255071061211801,0.2644590459999997,0.27700975661211774,1.0,0.9939703703703704,0.9997333333333334,0.960865078478281,0.9755406740489256,2024-02-05
Launchnodes,2562,18,18,18,0,0,576450,576329,575780,575616.0,562199,1.0301502655929615,97.7461305086207,0.9587880648471194,6.712810098999907,7.671598163847306,1.0,0.9908896406164166,0.9997900945441929,0.9616865427923812,0.9760540892452383,2024-02-05
Nethermind,10001,58,58,58,0,1,2250225,2249855,2247310,2248760.0,2212872,1.0302967547888913,99.38966859540639,3.003341860004048,25.381803088998254,28.385144949002598,1.0,0.9938179515381795,0.9998355719983557,0.9644352808254847,0.977772050515928,2024-02-05
Attestant (BVI) Limited,10001,71,71,71,0,39,2250225,2250185,2247450,2248700.0,2212449,1.029022456885385,98.79485610912347,10.97997498400539,25.932096738998233,36.91207172300365,1.0,0.9937671418043381,0.9999822239998223,0.9657218556797105,0.978576159799819,2024-02-05
BridgeTower,8939,60,60,59,0,4,2011275,2008211,2005895,2004454.0,1939624,1.0491254780832509,94.45170278940031,3.2757647897061855,22.661451866999226,25.937216656703544,0.9833333333333333,0.9861030109424784,0.9984765882338318,0.9384966723063646,0.9553104201914777,2024-02-05
Stakin,9260,66,66,66,0,55,2083500,2082269,2079969,2079407.0,2018003,1.0366080123794594,97.65157486502177,2.9555082982036764,23.616304926998527,26.57181322520205,1.0,0.9883015758739301,0.9994091672666187,0.9528362149982,0.970522634373875,2024-02-05
CryptoManufaktur,10001,76,76,76,0,0,2250225,2249603,2247308,2249175.0,2212253,1.0296950590301508,99.03317793738816,2.364822075001258,26.12108606199827,28.485908136999807,1.0,0.9937874360712077,0.9997235831972359,0.9648611283628684,0.9780382052267927,2024-02-05
SenseiNode,7033,46,46,46,0,1,1582425,1580637,1579600,1580336.0,1535207,1.0371332367684643,98.60376687140702,3.423980542160448,17.845448023000028,21.269428565159018,1.0,0.9890185422163241,0.9988700886297929,0.9525304983940777,0.9703315614962985,2024-02-05
Kiln,8809,60,60,60,0,0,1982025,1979309,1977290,1978647.0,1911884,1.0454180110951616,97.8141399961039,3.3864785153216816,22.914738157999206,26.301216673319008,1.0,0.9868393856451525,0.9986296842875342,0.9426727812896046,0.9641704883060029,2024-02-05
RockLogic GmbH,8558,59,59,59,0,1,1925550,1922645,1921234,1921594.0,1863437,1.0451935352183923,91.54132046113075,3.8672385654623826,21.992952270998348,25.86019083646105,1.0,0.9878156024685588,0.9984913401365844,0.9436772152542705,0.9647982595339191,2024-02-05
Figment,8928,65,65,65,0,0,2008800,2007510,2005537,2006365.0,1967938,1.0346498400726836,96.30953649661402,2.5809149725519367,22.807376979999233,25.38829195254924,1.0,0.992273994424532,0.999357825567503,0.9584274244565861,0.9740171402853663,2024-02-05
ChainSafe,10000,68,67,67,0,55,2250000,2242453,2244939,2245421.0,2194972,1.0421265432071332,97.43610514977308,4.679851998086688,26.046762724998125,30.72661472308507,0.9852941176470589,0.9904195555555556,0.9966457777777777,0.9471954003159788,0.9614824193151338,2024-02-05
DSRV,8905,71,71,71,0,0,2003625,2002505,2000196,1999045.0,1943097,1.0364230659619993,94.68656577477482,4.810217467776867,23.55786933999923,28.368086807774148,1.0,0.9885978330941835,0.9994410131636409,0.9533222989416348,0.9708264368385218,2024-02-05
Everstake,8940,69,69,69,0,10,2011500,2011263,2009027,2008429.0,1966843,1.0307294439796144,99.03535352095807,2.8243589548218275,23.585769840999262,26.410128795819148,1.0,0.991681000911426,0.9998821774794929,0.9620023608988613,0.9762514755617883,2024-02-05
Simply Staking,9235,64,63,63,0,0,2077875,2069547,2070281,2069134.0,1984909,1.0491981335963736,96.62021109481218,3.2220664831304293,23.50386696199913,26.725933445128064,0.984375,0.9824659006597285,0.9959920591950912,0.932643896470638,0.9520430602941488,2024-02-05
RockX,8916,73,73,72,0,0,2006100,2006050,2003696,2004845.0,1973790,1.0284975823737603,98.72566256677523,3.5944192283771743,23.46816460799929,27.062583836374444,0.9863013698630136,0.9940233953109682,0.9999750760181446,0.9664569341969307,0.9738985975717118,2024-02-05
A41,6400,42,42,41,0,3,1440000,1438183,1437015,1437197.0,1392594,1.042003372381473,95.70910051693009,2.318033029118237,16.411611226000236,18.72964425511702,0.9761904761904762,0.9876865740740741,0.9987381944444444,0.9466766920468548,0.9577443611007128,2024-02-05
Kukis Global,10001,85,85,84,0,0,2250225,2250087,2247402,2248612.0,2209265,1.0299601550424808,99.23502965935027,5.33161207262795,26.549131454998257,31.880743527626205,0.9882352941176471,0.9932753391327533,0.9999386727993868,0.9643231531571248,0.9732902060173206,2024-02-05
Consensys,8875,80,79,79,0,0,1996875,1995067,1994006,1994225.0,1955360,1.0330157922518106,97.41938124243791,3.4628684622980948,24.366991606998685,27.829860069296583,0.9875,0.9921487323943662,0.9990945852895149,0.959569479742704,0.97004342483919,2024-02-05
HashKey Cloud,10001,85,85,85,0,9,2250225,2246691,2246776,2245690.0,2197371,1.030226257941877,98.59345465051025,4.32978563542421,26.73032292099837,31.0601085564224,1.0,0.9909878641765453,0.9984294903842948,0.960402145236945,0.9752513407730906,2024-02-05
ChainLayer,8916,74,74,74,0,0,2006100,2005892,2003259,2004284.0,1968965,1.031736315315392,97.96762818701,4.749812004892372,24.066207006999374,28.816019011889757,1.0,0.9930558463353438,0.9998963162354818,0.962409549636995,0.9765059685231219,2024-02-05
Sigma Prime,10001,77,77,77,0,68,2250225,2249084,2246578,2245919.0,2182470,1.0352592447748856,97.25311695920618,23.894503263295707,26.547483600998273,50.44198686431174,1.0,0.9887851214878512,0.9994929395949294,0.9546244118964825,0.9716402574353016,2024-02-05
ParaFi Technologies LLC,7033,64,64,64,0,1,1582425,1582265,1580421,1581913.0,1558288,1.0290485275410275,99.3809722082112,2.772493288247553,18.72723046699848,21.4997237552462,1.0,0.9943856212248079,0.999898889362845,0.9662178718014117,0.9788861698758823,2024-02-05
Ebunker,7033,60,60,60,0,2,1582425,1581992,1580734,1582033.0,1556442,1.0286706980524085,99.37582851882848,3.001401697749153,18.30458388699858,21.30598558474787,1.0,0.9940879767866829,0.9997263693381992,0.9661167229875481,0.9788229518672176,2024-02-05
Chorus One,8853,68,68,68,0,0,1991925,1987995,1987023,1989801.0,1938523,1.0486464612790871,97.49810305402426,6.026014783995483,22.971024608999,28.997039392992864,1.0,0.9898878388158858,0.9980270341503822,0.9421047611317127,0.9638154757073204,2024-02-05
P2P.ORG - P2P Validator,8878,80,80,80,0,1,1997550,1996949,1994725,1995685.0,1964100,1.032467096864628,97.26687187261152,3.233800272348973,23.366659785999104,26.600460058346208,1.0,0.9936355368659942,0.9996991314360091,0.9620999896126747,0.9763124935079217,2024-02-05
Blockscape,8830,76,76,76,0,1,1986750,1986612,1984037,1985898.0,1950022,1.0311333831972143,99.11281103443109,3.7333468983684543,23.70427201799921,27.4376189163657,1.0,0.9932397130992827,0.9999305398263496,0.9631835596446603,0.9769897247779127,2024-02-05
Stakely,9357,73,73,73,0,0,2105325,2104699,2102290,2103547.0,2066334,1.032307953918251,99.17525501342618,7.18327138727019,25.176751388998806,32.36002277626773,1.0,0.9930645703949114,0.9997026587343997,0.9616987717187978,0.9760617323242486,2024-02-05
Stakin,9260,81,81,81,0,54,2083500,2082717,2080062,2079208.0,2027158,1.0370706702248165,97.35049249754042,5.269807240092919,24.714957490999502,29.98476473109856,1.0,0.9897493000559955,0.9996241900647949,0.9540114968454315,0.9712571855283947,2024-02-06
Blockscape,8830,65,65,64,0,2,1986750,1986363,1984729,1985431.0,1955099,1.028430494176389,99.36380371721309,4.825889241193816,23.00300769199909,27.82889693319561,0.9846153846153847,0.9941292731009606,0.9998052095130238,0.9664587269669807,0.9732674735851321,2024-02-06
ChainSafe,10000,84,84,84,0,50,2250000,2244713,2245149,2245481.0,2197819,1.0418506099241347,97.67400154374309,8.924927825808759,26.101375877000464,35.02630370281823,1.0,0.9908813333333333,0.9976502222222222,0.9488433111037253,0.9680270694398283,2024-02-06
Consensys,8875,78,78,78,0,1,1996875,1993782,1993991,1993521.0,1956190,1.0346701510267786,98.80192902345406,7.414078334066839,24.123746026000056,31.537824360074303,1.0,0.9921672613458529,0.9984510798122066,0.9574360219650792,0.9733975137281745,2024-02-06
Nethermind,10001,74,74,74,0,0,2250225,2249462,2247749,2248593.0,2216411,1.0290636258716435,96.56180265710472,6.444757713728402,26.20611541200036,32.65087312573778,1.0,0.9943824876771582,0.9996609227966092,0.9659707040972844,0.9787316900608027,2024-02-06
Kiln,8809,75,73,73,0,1,1982025,1970870,1974652,1975048.0,1926969,1.0374783047880876,98.22316004374998,7.101683869181619,22.79719749299909,29.8988813621858,0.9733333333333334,0.9883274260751841,0.9943719176095155,0.9472632182830988,0.9570395114269368,2024-02-06
Gateway.fm AS,500,2,2,2,0,1,112500,112125,112184,112098.0,108035,1.0509574524829755,,0.3161642308800545,1.1683328109999989,1.4844970418800594,1.0,0.9846429629629629,0.9966666666666667,0.933777877909842,0.9586111736936512,2024-02-06
Simply Staking,9235,77,77,77,0,0,2077875,2072134,2071030,2070351.0,1994192,1.0519854034146674,96.4762712332317,22.563032216239144,24.238592230999334,46.80162444722192,1.0,0.9842704686278049,0.9972370811526199,0.9330462247984344,0.9581538904990214,2024-02-06
Launchnodes,2562,22,22,22,0,1,576450,576218,575766,575584.0,563280,1.0306621816901234,98.5008134736842,2.306500908422557,6.645612416999927,8.952113325422737,1.0,0.9914881313788417,0.999597536646717,0.9616042107177319,0.9760026316985825,2024-02-06
DSRV,8905,62,62,62,0,0,2003625,2002947,2000853,1999530.0,1954744,1.0337456734236534,96.24759377514793,3.984679712707098,22.88663197499902,26.871311687708943,1.0,0.9907254767400753,0.9996616133258469,0.958059853504332,0.9737874084402075,2024-02-06
RockLogic GmbH,8558,77,77,77,0,0,1925550,1923569,1921491,1921711.0,1873087,1.0441910529308962,94.03011292907797,6.0466710809476,22.423670000000108,28.47034108095542,1.0,0.9895508642552344,0.9989712030328997,0.9466972682370968,0.9666857926481854,2024-02-06
Sigma Prime,10001,69,69,68,0,22,2250225,2241684,2246066,2244799.0,2183616,1.0382513661202184,94.6990880152091,4.575841114384997,25.47095286400029,30.046793978385416,0.9855072463768116,0.9887131286871312,0.9962043795620438,0.9486723360733463,0.9624854274371459,2024-02-06
Everstake,8940,89,89,89,0,4,2011500,2011295,2009415,2009143.0,1975379,1.0285265720536934,99.09792897845374,8.446349299846192,24.0953731079993,32.54172240785128,1.0,0.9932781506338554,0.9998980860054686,0.9656307855097355,0.9785192409435847,2024-02-06
Numic,7033,53,53,53,0,0,1582425,1582201,1580258,1580076.0,1549885,1.0339682902799954,98.22308812148148,7.950460538597325,18.1195645290007,26.07002506760407,1.0,0.992194258811634,0.999858445107983,0.9594625078800271,0.9746640674250169,2024-02-06
Attestant (BVI) Limited,10001,93,93,93,0,29,2250225,2250168,2248108,2248340.0,2216060,1.0273190580137797,99.12384418597557,7.680372435494987,26.976712165000375,34.65708460050438,1.0,0.9943461950101287,0.9999746691997466,0.967879452511766,0.9799246578198537,2024-02-06
Prysm Team at Offchain Labs,10001,74,74,74,0,55,2250225,2250144,2248112,2248447.0,2211333,1.0272688650275386,99.25067826793648,3.5398905953264954,26.336140992000388,29.876031587327013,1.0,0.9936624115366242,0.99996400359964,0.967250811441656,0.979531757151035,2024-02-06
Stakely,9357,71,71,71,0,0,2105325,2105064,2103025,2103172.0,2068798,1.0297789025495452,98.74670374863386,5.418339483493672,24.685891144999577,30.104230628495245,1.0,0.9935116905940888,0.9998760286416587,0.964661949415383,0.9779137183846144,2024-02-06
Kukis Global,10001,89,89,89,0,1,2250225,2250118,2247989,2248275.0,2213951,1.0285816243908372,99.11073114329265,6.982594310289175,26.92781582900037,33.91041013929858,1.0,0.9940065252733986,0.9999524491995245,0.9663397010967429,0.9789623131854643,2024-02-06
Figment,8928,64,64,64,0,0,2008800,2008443,2006464,2006492.0,1971457,1.030825583212945,98.16621020505417,6.0553872550012136,23.333079967999222,29.38846722300578,1.0,0.9930328222487721,0.9998222819593787,0.963166183076995,0.9769788644231219,2024-02-06
network,927145,7200,7125,7108,0,646,208185983,206888410,206911740,206887308.0,202524625,1.0355350273359647,96.97689544531352,671.2409129608801,2397.5555264976124,3068.796439421294,0.9872222222222222,0.9868158334816102,0.9937672412844433,0.9470131116836333,0.9620915281356042,2024-02-06
Blockdaemon,10001,74,74,74,0,1,2250225,2249134,2247020,2245822.0,2194760,1.0346391605967546,98.63853235820893,5.336349913679487,25.842508774999896,31.178858688686862,1.0,0.9906567861732345,0.9995151595951516,0.9570259018273103,0.9731411886420689,2024-02-06
HashKey Cloud,10001,70,70,70,0,5,2250225,2250133,2247946,2246824.0,2207244,1.0282478795425514,99.11551617985012,8.065006283956649,25.901915037999665,33.966921321963625,1.0,0.9927916837945835,0.9999591151995911,0.9654783768155212,0.9784239855097008,2024-02-06
Ebunker,7033,46,46,46,0,0,1582425,1582400,1580838,1581763.0,1557588,1.0281700910565637,99.48124639827584,3.9081132813567434,18.301188602000508,22.209301883357238,1.0,0.9942944110042077,0.9999842014629445,0.9670371772683789,0.9793982357927368,2024-02-06
Staking Facilities,8400,61,61,61,0,1,1890000,1888872,1887612,1886935.0,1851718,1.0328262999828566,98.16193656653994,5.889384010026843,21.522089746998933,27.411473757029977,1.0,0.9922865961199294,0.9994031746031746,0.9601753695610736,0.975109605975671,2024-02-06
ChainLayer,8916,69,69,69,0,1,2006100,2005887,2004012,2003770.0,1970858,1.029454311621113,98.75511880651734,6.786703386403358,23.011196533999136,29.79789992040764,1.0,0.9934100991974478,0.9998938238372962,0.9648846107224874,0.9780528817015547,2024-02-06
SenseiNode,7033,74,73,73,0,4,1582425,1581796,1580331,1579798.0,1543378,1.0337164852651135,98.14194106032484,5.7226213549886875,19.136822173000244,24.859443527995246,0.9864864864864865,0.9907803950687499,0.9996025088076844,0.9580833649317204,0.9687345355147577,2024-02-06
stakefish,8490,53,53,53,0,1,1910250,1909407,1907968,1907327.0,1870617,1.030813301546318,97.47020880815181,5.54606865740346,21.88829967499927,27.43436833240558,1.0,0.9921758932076953,0.999558696505693,0.9620927873469951,0.9763079920918719,2024-02-06
Develp GmbH,100,0,0,,,,22500,22487,22471,22481.0,22153,1.033512600560024,,0.0,0.22119994699999998,0.22119994699999998,,0.9941481481481481,0.9994222222222222,0.9613562049480062,0.9613562049480062,2024-02-06
ParaFi Technologies LLC,7033,56,56,56,0,1,1582425,1582351,1580888,1581138.0,1558805,1.0277315406383383,99.39349392410402,8.791472086730462,18.888372286000568,27.679844372737254,1.0,0.9944296464814025,0.9999532363303159,0.9675514509209917,0.9797196568256198,2024-02-06
P2P.ORG - P2P Validator,8878,53,53,53,0,2,1997550,1997183,1995167,1996225.0,1966207,1.031440202889758,98.01398065306122,3.941251421423019,22.344168519000032,26.285419940424813,1.0,0.9941510016436802,0.9998162749367976,0.9636703595645161,0.9772939747278225,2024-02-06
BridgeTower,8939,65,65,64,0,2,2011275,2007642,2005344,2005375.0,1944006,1.058730663855644,94.87570649777778,6.16160452081163,22.77237184599928,28.93397636681606,0.9846153846153847,0.9868905710722469,0.9981936831114592,0.9304613227872798,0.9507690959728191,2024-02-06
